"filename", "language", "JSON", "YAML", "Ignore", "JavaScript", "Markdown", "HTML", "XML", "JavaScript React", "Dockerfile", "C#", "Shell Script", "SCSS", "SQL", "CSS", "comment", "blank", "total"
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\README.md", "Markdown", 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 112
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\bitbucket-pipelines.yml", "YAML", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 48
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\.dockerignore", "Ignore", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DTO\BookLibrary.DTO.csproj", "XML", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DTO\Books\AddBookDTO.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 2, 29
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DTO\Books\BookDetailsDTO.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 2, 24
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DTO\Books\BookListDTO.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 2, 30
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DTO\Books\LibraryDTO.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 2, 13
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DTO\Books\RatingResponseDTO.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 2, 14
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DTO\Comments\CommentCreateDTO.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 2, 13
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DTO\Comments\CommentDTO.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 3, 29
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DTO\Reservations\CheckInDTO.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 2, 12
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DTO\Reservations\ReservationCreateDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 2, 16
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DTO\Reservations\ReservationDTO.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 3, 39
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DTO\Response\PagedList.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 6, 38
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DTO\Response\PagedResponseResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 2, 18
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DTO\Users\UserCheckOutDTO.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 3, 21
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DTO\Users\UserRegisterDTO.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 2, 16
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DTO\Wishlist\VoteItemDTO.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 2, 13
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DTO\Wishlist\WishlistItemDTO.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 3, 34
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\BookLibrary.DataBase.csproj", "XML", 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 5, 93
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200321220757_Initial.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 361, 0, 0, 0, 0, 1, 116, 478
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200321220757_Initial.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 339, 0, 0, 0, 0, 0, 36, 375
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200406153104_AddReleaseAndAddedDate.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 365, 0, 0, 0, 0, 1, 118, 484
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200406153104_AddReleaseAndAddedDate.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 5, 37
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200408075022_added-book-category.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 367, 0, 0, 0, 0, 1, 119, 487
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200408075022_added-book-category.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 3, 23
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200410143747_added-more-book-props.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 373, 0, 0, 0, 0, 1, 122, 496
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200410143747_added-more-book-props.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 7, 42
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200410170611_added-book-props2.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 377, 0, 0, 0, 0, 1, 124, 502
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200410170611_added-book-props2.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 5, 32
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200422175353_added-hardcoded-offices.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 403, 0, 0, 0, 0, 1, 125, 529
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200422175353_added-hardcoded-offices.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 7, 51
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200423160754_added-office-adress.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 405, 0, 0, 0, 0, 1, 126, 532
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200423160754_added-office-adress.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 3, 23
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200423161650_added-office-adress2.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 410, 0, 0, 0, 0, 1, 126, 537
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200423161650_added-office-adress2.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 11, 84
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200425193115_edited-wish.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 415, 0, 0, 0, 0, 1, 129, 545
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200425193115_edited-wish.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 15, 97
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200426154813_AddUserVotes.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 440, 0, 0, 0, 0, 1, 140, 581
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200426154813_AddUserVotes.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 15, 91
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200502102914_ChangeUserVotes.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 443, 0, 0, 0, 0, 1, 138, 582
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200502102914_ChangeUserVotes.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 21, 118
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200502125232_Reservation-Dates.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 459, 0, 0, 0, 0, 1, 144, 604
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200502125232_Reservation-Dates.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 0, 0, 0, 0, 0, 23, 152
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200502154006_edited-user.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 472, 0, 0, 0, 0, 1, 146, 619
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200502154006_edited-user.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 9, 54
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200503161815_added-auto-incr.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 476, 0, 0, 0, 0, 1, 147, 624
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200503161815_added-auto-incr.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 7, 43
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200503194302_renaming.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 474, 0, 0, 0, 0, 1, 146, 621
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200503194302_renaming.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 3, 25
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200503194406_renaming2.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 474, 0, 0, 0, 0, 1, 146, 621
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200503194406_renaming2.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 9, 55
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200507184304_ChangeWaitingToHaveBookCase.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 477, 0, 0, 0, 0, 1, 144, 622
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200507184304_ChangeWaitingToHaveBookCase.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 14, 83
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200509144833_added-user-props.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 481, 0, 0, 0, 0, 1, 146, 628
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200509144833_added-user-props.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 98, 35, 194
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200515070636_SecondUser.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 493, 0, 0, 0, 0, 1, 146, 640
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200515070636_SecondUser.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 3, 24
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200517201858_added-book-archive.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 495, 0, 0, 0, 0, 1, 147, 643
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200517201858_added-book-archive.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 3, 24
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200520090608_added-admin.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 512, 0, 0, 0, 0, 1, 148, 661
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200520090608_added-admin.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 5, 34
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200520145732_WishCreatedBy.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 512, 0, 0, 0, 0, 1, 148, 661
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200520145732_WishCreatedBy.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 3, 29
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200521215341_AddIdentity.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 701, 0, 0, 0, 0, 1, 215, 917
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200521215341_AddIdentity.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 235, 0, 0, 0, 0, 0, 30, 265
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200522203443_AddIdentityUsers.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 767, 0, 0, 0, 0, 1, 218, 986
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200522203443_AddIdentityUsers.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 18, 122
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200523154058_Ratings.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 799, 0, 0, 0, 0, 1, 228, 1028
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200523154058_Ratings.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 5, 54
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200527103319_Comment-Update.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 805, 0, 0, 0, 0, 1, 230, 1036
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\20200527103319_Comment-Update.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 7, 45
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Migrations\LibraryDBContextModelSnapshot.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 803, 0, 0, 0, 0, 1, 230, 1034
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Models\Book.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 4, 66
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Models\BookCase.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 4, 31
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Models\BookCaseComment.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 3, 17
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Models\BookComment.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 2, 18
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Models\BookWish.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 3, 18
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.DataBase\Models\Library.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 4, 30
